time,full_resource,free_resource,pending_num,running_num,submit_num,ce
327840,128,120,6,1,0,0.02985079212248156
328080,128,120,2,5,0,0.05523909070995975
328320,128,120,6,1,0,0.02985079212248156
328560,128,120,2,5,0,0.05523909070995975
328800,128,120,6,1,0,0.02985079212248156
329040,128,120,2,5,0,0.05523909070995975
329280,128,120,6,1,0,0.02985079212248156
329520,128,120,2,5,0,0.05523909070995975
329760,128,120,6,1,0,0.02985079212248156
330000,128,120,2,5,0,0.05523909070995975
330240,128,120,6,1,0,0.02985079212248156
330480,128,120,2,5,0,0.05523909070995975
330720,128,120,6,1,0,0.02985079212248156
330960,128,120,2,5,0,0.05523909070995975
331200,128,120,6,1,0,0.02985079212248156
331440,128,120,2,5,0,0.05523909070995975
331680,128,120,6,1,0,0.02985079212248156
331920,128,120,2,5,0,0.05523909070995975
332160,128,120,6,1,0,0.02985079212248156
332400,128,120,2,5,0,0.05523909070995975
332640,128,120,6,1,0,0.02985079212248156
332880,128,120,2,5,0,0.05523909070995975
333120,128,120,6,1,0,0.02985079212248156
333360,128,120,2,5,0,0.05523909070995975
333600,128,120,6,1,0,0.02985079212248156
333840,128,120,2,5,0,0.05523909070995975
334080,128,120,6,1,0,0.02985079212248156
334320,128,120,2,5,0,0.05523909070995975
334560,128,120,6,1,0,0.02985079212248156
334800,128,120,2,5,0,0.05523909070995975
335040,128,120,6,1,0,0.02985079212248156
335280,128,120,2,5,0,0.05523909070995975
335520,128,120,6,1,0,0.02985079212248156
335760,128,120,2,5,0,0.05523909070995975
336000,128,120,6,1,0,0.02985079212248156
336240,128,120,2,5,0,0.05523909070995975
336480,128,120,6,1,0,0.02985079212248156
336720,128,120,2,5,0,0.05523909070995975
336960,128,120,6,1,0,0.02985079212248156
337200,128,120,2,5,0,0.05523909070995975
337440,128,120,6,1,0,0.02985079212248156
337680,128,120,2,5,0,0.05523909070995975
337920,128,120,6,1,0,0.02985079212248156
338160,128,120,2,5,0,0.05523909070995975
338400,128,120,6,1,0,0.02985079212248156
338640,128,120,2,5,0,0.05523909070995975
338880,128,120,6,1,0,0.02985079212248156
339120,128,120,2,5,0,0.05523909070995975
339360,128,120,6,1,0,0.02985079212248156
339600,128,120,2,5,0,0.05523909070995975
339840,128,120,6,1,0,0.02985079212248156
340080,128,120,2,5,0,0.05523909070995975
340320,128,120,6,1,0,0.02985079212248156
340560,128,120,2,5,0,0.05523909070995975
340800,128,120,6,1,0,0.02985079212248156
341040,128,120,2,5,0,0.05523909070995975
341280,128,120,6,1,0,0.02985079212248156
341520,128,120,2,5,0,0.05523909070995975
341760,128,120,6,1,0,0.02985079212248156
342000,128,120,2,5,0,0.05523909070995975
342240,128,120,6,1,0,0.02985079212248156
342480,128,120,2,5,0,0.05523909070995975
342720,128,120,6,1,0,0.02985079212248156
342960,128,120,2,5,0,0.05523909070995975
343200,128,120,6,1,0,0.02985079212248156
343440,128,120,2,5,0,0.05523909070995975
343680,128,120,6,1,0,0.02985079212248156
343920,128,120,2,5,0,0.05523909070995975
344160,128,120,6,1,0,0.02985079212248156
344400,128,120,2,5,0,0.05523909070995975
344640,128,120,6,1,0,0.02985079212248156
344880,128,120,2,5,0,0.05523909070995975
345120,128,120,6,1,0,0.02985079212248156
345360,128,120,2,5,0,0.05523909070995975
345600,128,120,6,1,0,0.02985079212248156
345840,128,120,2,5,0,0.05523909070995975
346080,128,120,6,1,0,0.02985079212248156
346320,128,120,2,5,0,0.05523909070995975
346560,128,120,6,1,0,0.02985079212248156
346800,128,120,2,5,0,0.05523909070995975
347040,128,120,6,1,0,0.02985079212248156
347280,128,120,2,5,0,0.05523909070995975
347520,128,120,6,1,0,0.02985079212248156
347760,128,120,2,5,0,0.05523909070995975
348000,128,120,6,1,0,0.02985079212248156
348240,128,120,2,5,0,0.05523909070995975
348480,128,120,6,1,0,0.02985079212248156
348720,128,120,2,5,0,0.05523909070995975
348960,128,120,6,1,0,0.02985079212248156
349200,128,120,2,5,0,0.05523909070995975
349440,128,120,6,1,0,0.02985079212248156
349680,128,120,2,5,0,0.05523909070995975
349920,128,120,6,1,0,0.02985079212248156
350160,128,120,2,5,0,0.05523909070995975
350400,128,120,6,1,0,0.02985079212248156
350640,128,120,2,5,0,0.05523909070995975
350880,128,120,6,1,0,0.02985079212248156
351120,128,120,2,5,0,0.05523909070995975
351360,128,120,6,1,0,0.02985079212248156
351600,128,120,2,5,0,0.05523909070995975
351840,128,120,6,1,0,0.02985079212248156
352080,128,120,2,5,0,0.05523909070995975
352320,128,120,6,1,0,0.02985079212248156
352560,128,120,2,5,0,0.05523909070995975
352800,128,120,6,1,0,0.02985079212248156
353040,128,120,2,5,0,0.05523909070995975
353280,128,120,6,1,0,0.02985079212248156
353520,128,120,2,5,0,0.05523909070995975
353760,128,120,6,1,0,0.02985079212248156
354000,128,120,2,5,0,0.05523909070995975
354240,128,120,6,1,0,0.02985079212248156
354480,128,120,2,5,0,0.05523909070995975
354720,128,120,6,1,0,0.02985079212248156
354960,128,120,2,5,0,0.05523909070995975
355200,128,120,6,1,0,0.02985079212248156
355440,128,120,2,5,0,0.05523909070995975
355680,128,120,6,1,0,0.02985079212248156
355920,128,120,2,5,0,0.05523909070995975
356160,128,120,6,1,0,0.02985079212248156
356400,128,120,2,5,0,0.05523909070995975
356640,128,120,6,1,0,0.02985079212248156
356880,128,120,2,5,0,0.05523909070995975
357120,128,120,6,1,0,0.02985079212248156
357360,128,120,2,5,0,0.05523909070995975
357600,128,120,6,1,0,0.02985079212248156
357840,128,120,2,5,0,0.05523909070995975
358080,128,120,6,1,0,0.02985079212248156
358320,128,120,2,5,0,0.05523909070995975
358560,128,120,6,1,0,0.02985079212248156
358800,128,120,2,5,0,0.05523909070995975
359040,128,120,6,1,0,0.02985079212248156
359280,128,120,2,5,0,0.05523909070995975
359520,128,120,6,1,0,0.02985079212248156
359760,128,120,2,5,0,0.05523909070995975
360000,128,120,6,1,0,0.02985079212248156
360240,128,120,2,5,0,0.05523909070995975
360480,128,120,6,1,0,0.02985079212248156
360720,128,120,2,5,0,0.05523909070995975
360960,128,120,6,1,0,0.02985079212248156
361200,128,120,2,5,0,0.05523909070995975
361440,128,120,6,1,0,0.02985079212248156
361680,128,120,2,5,0,0.05523909070995975
361920,128,120,6,1,0,0.02985079212248156
362160,128,120,2,5,0,0.05523909070995975
362400,128,120,6,1,0,0.02985079212248156
362640,128,120,2,5,0,0.05523909070995975
362880,128,120,6,1,0,0.02985079212248156
363120,128,120,2,5,0,0.05523909070995975
363360,128,120,6,1,0,0.02985079212248156
363600,128,120,2,5,0,0.05523909070995975
363840,128,120,6,1,0,0.02985079212248156
364080,128,120,2,5,0,0.05523909070995975
364320,128,120,6,1,0,0.02985079212248156
364560,128,120,2,5,0,0.05523909070995975
364800,128,120,6,1,0,0.02985079212248156
365040,128,120,2,5,0,0.05523909070995975
365280,128,120,6,1,0,0.02985079212248156
365520,128,120,2,5,0,0.05523909070995975
365760,128,120,6,1,0,0.02985079212248156
366000,128,120,2,5,0,0.05523909070995975
366240,128,120,6,1,0,0.02985079212248156
366480,128,120,2,5,0,0.05523909070995975
366720,128,120,6,1,0,0.02985079212248156
366960,128,120,2,5,0,0.05523909070995975
367200,128,120,6,1,0,0.02985079212248156
367440,128,120,2,5,0,0.05523909070995975
367680,128,120,6,1,0,0.02985079212248156
367920,128,120,2,5,0,0.05523909070995975
368160,128,120,6,1,0,0.02985079212248156
368400,128,120,2,5,0,0.05523909070995975
368640,128,120,6,1,0,0.02985079212248156
368880,128,120,2,5,0,0.05523909070995975
369120,128,120,6,1,0,0.02985079212248156
369360,128,120,2,5,0,0.05523909070995975
369600,128,120,6,1,0,0.02985079212248156
369840,128,120,2,5,0,0.05523909070995975
370080,128,120,6,1,0,0.02985079212248156
370320,128,120,2,5,0,0.05523909070995975
370560,128,120,6,1,0,0.02985079212248156
370800,128,120,2,5,0,0.05523909070995975
371040,128,120,6,1,0,0.02985079212248156
371280,128,120,2,5,0,0.05523909070995975
371520,128,120,6,1,0,0.02985079212248156
371760,128,120,2,5,0,0.05523909070995975
372000,128,120,6,1,0,0.02985079212248156
372240,128,120,2,5,0,0.05523909070995975
372480,128,120,6,1,0,0.02985079212248156
372720,128,120,2,5,0,0.05523909070995975
372960,128,120,6,1,0,0.02985079212248156
373200,128,120,2,5,0,0.05523909070995975
373440,128,120,6,1,0,0.02985079212248156
373680,128,120,2,5,0,0.05523909070995975
373920,128,120,6,1,0,0.02985079212248156
374160,128,120,2,5,0,0.05523909070995975
374400,128,120,6,1,0,0.02985079212248156
374640,128,120,2,5,0,0.05523909070995975
374880,128,120,6,1,0,0.02985079212248156
375120,128,120,2,5,0,0.05523909070995975
375360,128,120,6,1,0,0.02985079212248156
375600,128,120,2,5,0,0.05523909070995975
375840,128,120,6,1,0,0.02985079212248156
376080,128,120,2,5,0,0.05523909070995975
376320,128,120,6,1,0,0.02985079212248156
376560,128,120,2,5,0,0.05523909070995975
376800,128,120,6,1,0,0.02985079212248156
377040,128,120,2,5,0,0.05523909070995975
377280,128,120,6,1,0,0.02985079212248156
377520,128,120,2,5,0,0.05523909070995975
377760,128,120,6,1,0,0.02985079212248156
378000,128,120,2,5,0,0.05523909070995975
378240,128,120,6,1,0,0.02985079212248156
378480,128,120,2,5,0,0.05523909070995975
378720,128,120,6,1,0,0.02985079212248156
378960,128,120,2,5,0,0.05523909070995975
379200,128,120,6,1,0,0.02985079212248156
379440,128,120,2,5,0,0.05523909070995975
379680,128,120,6,1,0,0.02985079212248156
379920,128,120,2,5,0,0.05523909070995975
380160,128,120,6,1,0,0.02985079212248156
380400,128,120,2,5,0,0.05523909070995975
380640,128,120,6,1,0,0.02985079212248156
380880,128,120,2,5,0,0.05523909070995975
381120,128,120,6,1,0,0.02985079212248156
381360,128,120,2,5,0,0.05523909070995975
381600,128,120,6,1,0,0.02985079212248156
381840,128,120,2,5,0,0.05523909070995975
382080,128,120,6,1,0,0.02985079212248156
382320,128,120,2,5,0,0.05523909070995975
382560,128,120,6,1,0,0.02985079212248156
382800,128,120,2,5,0,0.05523909070995975
383040,128,120,6,1,0,0.02985079212248156
383280,128,120,2,5,0,0.05523909070995975
383520,128,120,6,1,0,0.02985079212248156
383760,128,120,2,5,0,0.05523909070995975
384000,128,120,6,1,0,0.02985079212248156
384240,128,120,2,5,0,0.05523909070995975
384480,128,120,6,1,0,0.02985079212248156
384720,128,120,2,5,0,0.05523909070995975
384960,128,120,6,1,0,0.02985079212248156
385200,128,120,2,5,0,0.05523909070995975
385440,128,120,6,1,0,0.02985079212248156
385680,128,120,2,5,0,0.05523909070995975
385920,128,120,6,1,0,0.02985079212248156
386160,128,120,2,5,0,0.05523909070995975
386400,128,120,6,1,0,0.02985079212248156
386640,128,120,2,5,0,0.05523909070995975
386880,128,120,6,1,0,0.02985079212248156
387120,128,120,2,5,0,0.05523909070995975
387360,128,120,6,1,0,0.02985079212248156
387600,128,120,2,5,0,0.05523909070995975
387840,128,120,6,1,0,0.02985079212248156
388080,128,120,2,5,0,0.05523909070995975
388320,128,120,6,1,0,0.02985079212248156
388560,128,120,2,5,0,0.05523909070995975
388800,128,120,6,1,0,0.02985079212248156
389040,128,120,2,5,0,0.05523909070995975
389280,128,120,6,1,0,0.02985079212248156
389520,128,120,2,5,0,0.05523909070995975
389760,128,120,6,1,0,0.02985079212248156
390000,128,120,2,5,0,0.05523909070995975
390240,128,120,6,1,0,0.02985079212248156
390480,128,112,1,6,0,0.08833381997673108
390720,128,120,6,1,0,0.02985079212248156
390960,128,112,1,6,0,0.08833381997673108
391200,128,120,6,1,0,0.02985079212248156
391440,128,112,1,6,0,0.08833381997673108
391680,128,120,6,1,0,0.02985079212248156
391920,128,112,1,6,0,0.08833381997673108
392160,128,120,6,1,0,0.02985079212248156
392400,128,112,1,6,0,0.08833381997673108
392640,128,120,6,1,0,0.02985079212248156
392880,128,112,1,6,0,0.08833381997673108
393120,128,120,6,1,0,0.02985079212248156
393360,128,112,1,6,0,0.08833381997673108
393600,128,120,6,1,0,0.02985079212248156
393840,128,112,1,6,0,0.08833381997673108
394080,128,120,6,1,0,0.02985079212248156
394320,128,112,1,6,0,0.08833381997673108
394560,128,120,6,1,0,0.02985079212248156
394800,128,112,1,6,0,0.08833381997673108
395040,128,120,6,1,0,0.02985079212248156
395280,128,112,1,6,0,0.08833381997673108
395520,128,120,6,1,0,0.02985079212248156
395760,128,112,1,6,0,0.08833381997673108
396000,128,120,6,1,0,0.02985079212248156
396240,128,112,1,6,0,0.08833381997673108
396480,128,120,6,1,0,0.02985079212248156
396720,128,112,1,6,0,0.08833381997673108
396960,128,120,6,1,0,0.02985079212248156
397200,128,112,1,6,0,0.08833381997673108
397440,128,120,6,1,0,0.02985079212248156
397680,128,112,1,6,0,0.08833381997673108
397920,128,120,6,1,0,0.02985079212248156
398160,128,112,1,6,0,0.08833381997673108
398400,128,120,6,1,0,0.02985079212248156
398640,128,112,1,6,0,0.08833381997673108
398880,128,120,6,1,0,0.02985079212248156
399120,128,112,1,6,0,0.08833381997673108
399360,128,120,6,1,0,0.02985079212248156
399600,128,112,1,6,0,0.08833381997673108
399840,128,120,6,1,0,0.02985079212248156
400080,128,112,1,6,0,0.08833381997673108
400320,128,120,6,1,0,0.02985079212248156
400560,128,112,1,6,0,0.08833381997673108
400800,128,120,6,1,0,0.02985079212248156
401040,128,112,0,6,0,0.08833381997673108
401280,128,128,6,0,0,0.0
401520,128,112,0,6,0,0.08833381997673108
401760,128,128,6,0,0,0.0
402000,128,112,0,6,0,0.08833381997673108
402240,128,128,6,0,0,0.0
402480,128,112,0,6,0,0.08833381997673108
402720,128,128,6,0,0,0.0
402960,128,112,0,6,0,0.08833381997673108
403200,128,128,6,0,0,0.0
403440,128,112,0,6,0,0.08833381997673108
403680,128,128,6,0,0,0.0
403920,128,112,0,6,0,0.08833381997673108
404160,128,128,6,0,0,0.0
404400,128,112,0,6,0,0.08833381997673108
404640,128,128,6,0,0,0.0
404880,128,112,0,6,0,0.08833381997673108
405120,128,128,6,0,0,0.0
405360,128,112,0,6,0,0.08833381997673108
405600,128,128,6,0,0,0.0
405840,128,112,0,6,0,0.08833381997673108
406080,128,128,6,0,0,0.0
406320,128,112,0,6,0,0.08833381997673108
406560,128,128,6,0,0,0.0
406800,128,112,0,6,0,0.08833381997673108
407040,128,128,6,0,0,0.0
407280,128,112,0,6,0,0.08833381997673108
407520,128,128,6,0,0,0.0
407760,128,112,0,6,0,0.08833381997673108
408000,128,128,6,0,0,0.0
408240,128,112,0,6,0,0.08833381997673108
408480,128,128,6,0,0,0.0
408720,128,112,0,6,0,0.08833381997673108
408960,128,128,6,0,0,0.0
409200,128,112,0,6,0,0.08833381997673108
409440,128,128,6,0,0,0.0
409680,128,112,0,6,0,0.08833381997673108
409920,128,128,6,0,0,0.0
410160,128,112,0,6,0,0.08833381997673108
410400,128,128,6,0,0,0.0
410640,128,112,0,6,0,0.08833381997673108
410880,128,128,6,0,0,0.0
411120,128,112,0,6,0,0.08833381997673108
411360,128,128,6,0,0,0.0
411600,128,112,0,6,0,0.08833381997673108
411840,128,128,6,0,0,0.0
412080,128,112,0,6,0,0.08833381997673108
412320,128,128,6,0,0,0.0
412560,128,112,0,6,0,0.08833381997673108
412800,128,128,6,0,0,0.0
413040,128,112,0,6,0,0.08833381997673108
413280,128,128,6,0,0,0.0
413520,128,112,0,6,0,0.08833381997673108
413760,128,128,6,0,0,0.0
414000,128,112,0,6,0,0.08833381997673108
414240,128,128,6,0,0,0.0
414480,128,112,0,6,0,0.08833381997673108
414720,128,128,6,0,0,0.0
414960,128,112,0,6,0,0.08833381997673108
415200,128,128,6,0,0,0.0
415440,128,112,0,6,0,0.08833381997673108
415680,128,128,6,0,0,0.0
415920,128,112,0,6,0,0.08833381997673108
416160,128,128,6,0,0,0.0
416400,128,112,0,6,0,0.08833381997673108
416640,128,128,6,0,0,0.0
416880,128,112,0,6,0,0.08833381997673108
417120,128,128,6,0,0,0.0
417360,128,112,0,6,0,0.08833381997673108
417600,128,128,6,0,0,0.0
417840,128,112,0,6,0,0.08833381997673108
418080,128,128,6,0,0,0.0
418320,128,112,0,6,0,0.08833381997673108
418560,128,128,6,0,0,0.0
418800,128,112,0,6,0,0.08833381997673108
419040,128,128,6,0,0,0.0
419280,128,112,0,6,0,0.08833381997673108
419520,128,128,6,0,0,0.0
419760,128,112,0,6,0,0.08833381997673108
420000,128,128,6,0,0,0.0
420240,128,112,0,6,0,0.08833381997673108
420480,128,128,6,0,0,0.0
420720,128,112,0,6,0,0.08833381997673108
420960,128,128,6,0,0,0.0
421200,128,112,0,6,0,0.08833381997673108
421440,128,128,6,0,0,0.0
421680,128,112,0,6,0,0.08833381997673108
421920,128,128,6,0,0,0.0
422160,128,112,0,6,0,0.08833381997673108
422400,128,128,6,0,0,0.0
422640,128,112,0,6,0,0.08833381997673108
422880,128,128,6,0,0,0.0
423120,128,112,0,6,0,0.08833381997673108
423360,128,128,6,0,0,0.0
423600,128,112,0,6,0,0.08833381997673108
423840,128,128,6,0,0,0.0
424080,128,112,0,6,0,0.08833381997673108
424320,128,128,6,0,0,0.0
424560,128,112,0,6,0,0.08833381997673108
424800,128,128,6,0,0,0.0
425040,128,112,0,6,0,0.08833381997673108
425280,128,128,6,0,0,0.0
425520,128,112,0,6,0,0.08833381997673108
425760,128,128,6,0,0,0.0
426000,128,112,0,6,0,0.08833381997673108
426240,128,128,6,0,0,0.0
426480,128,112,0,6,0,0.08833381997673108
426720,128,128,6,0,0,0.0
426960,128,112,0,6,0,0.08833381997673108
427200,128,128,6,0,0,0.0
427440,128,112,0,6,0,0.08833381997673108
427680,128,128,6,0,0,0.0
427920,128,112,0,6,0,0.08833381997673108
428160,128,128,6,0,0,0.0
428400,128,112,0,6,0,0.08833381997673108
428640,128,128,6,0,0,0.0
428880,128,112,0,6,0,0.08833381997673108
429120,128,128,6,0,0,0.0
429360,128,112,0,6,0,0.08833381997673108
429600,128,128,6,0,0,0.0
429840,128,112,0,6,0,0.08833381997673108
430080,128,128,6,0,0,0.0
430320,128,112,0,6,0,0.08833381997673108
430560,128,128,6,0,0,0.0
430800,128,112,0,6,0,0.08833381997673108
431040,128,128,6,0,0,0.0
431280,128,112,0,6,0,0.08833381997673108
431520,128,128,6,0,0,0.0
431760,128,112,0,6,0,0.08833381997673108
432000,128,128,6,0,0,0.0
432240,128,112,0,6,0,0.08833381997673108
432480,128,128,6,0,0,0.0
432720,128,112,0,6,0,0.08833381997673108
432960,128,128,6,0,0,0.0
433200,128,112,0,6,0,0.08833381997673108
433440,128,128,6,0,0,0.0
433680,128,112,0,6,0,0.08833381997673108
433920,128,128,6,0,0,0.0
434160,128,112,0,6,0,0.08833381997673108
434400,128,128,6,0,0,0.0
434640,128,112,0,6,0,0.08833381997673108
434880,128,128,6,0,0,0.0
435120,128,112,0,6,0,0.08833381997673108
435360,128,128,6,0,0,0.0
435600,128,112,0,6,0,0.08833381997673108
435840,128,128,6,0,0,0.0
436080,128,112,0,6,0,0.08833381997673108
436320,128,128,6,0,0,0.0
436560,128,112,0,6,0,0.08833381997673108
436800,128,128,6,0,0,0.0
437040,128,112,0,6,0,0.08833381997673108
437280,128,128,6,0,0,0.0
437520,128,112,0,6,0,0.08833381997673108
437760,128,128,6,0,0,0.0
438000,128,112,0,6,0,0.08833381997673108
438240,128,128,6,0,0,0.0
438480,128,112,0,6,0,0.08833381997673108
438720,128,128,6,0,0,0.0
438960,128,112,0,6,0,0.08833381997673108
439200,128,128,6,0,0,0.0
439440,128,112,0,6,0,0.08833381997673108
439680,128,128,6,0,0,0.0
439920,128,112,0,6,0,0.08833381997673108
440160,128,128,6,0,0,0.0
440400,128,112,0,6,0,0.08833381997673108
440640,128,128,6,0,0,0.0
440880,128,112,0,6,0,0.08833381997673108
441120,128,128,6,0,0,0.0
441360,128,112,0,6,0,0.08833381997673108
441600,128,128,6,0,0,0.0
441840,128,112,0,6,0,0.08833381997673108
442080,128,128,6,0,0,0.0
442320,128,112,0,6,0,0.08833381997673108
442560,128,128,6,0,0,0.0
442800,128,112,0,6,0,0.08833381997673108
443040,128,128,6,0,0,0.0
443280,128,112,0,6,0,0.08833381997673108
443520,128,128,6,0,0,0.0
443760,128,112,0,6,0,0.08833381997673108
444000,128,128,6,0,0,0.0
444240,128,112,0,6,0,0.08833381997673108
444480,128,128,6,0,0,0.0
444720,128,112,0,6,0,0.08833381997673108
444960,128,128,6,0,0,0.0
445200,128,112,0,6,0,0.08833381997673108
445440,128,128,6,0,0,0.0
445680,128,112,0,6,0,0.08833381997673108
445920,128,128,6,0,0,0.0
446160,128,112,0,6,0,0.08833381997673108
446400,128,128,6,0,0,0.0
446640,128,112,0,6,0,0.08833381997673108
446880,128,128,6,0,0,0.0
447120,128,112,0,6,0,0.08833381997673108
447360,128,128,6,0,0,0.0
447600,128,112,0,6,0,0.08833381997673108
447840,128,128,6,0,0,0.0
448080,128,112,0,6,0,0.08833381997673108
448320,128,128,6,0,0,0.0
448560,128,112,0,6,0,0.08833381997673108
448800,128,128,6,0,0,0.0
449040,128,112,0,6,0,0.08833381997673108
449280,128,128,6,0,0,0.0
449520,128,112,0,6,0,0.08833381997673108
449760,128,128,6,0,0,0.0
450000,128,112,0,6,0,0.08833381997673108
450240,128,128,6,0,0,0.0
450480,128,112,0,6,0,0.08833381997673108
450720,128,128,6,0,0,0.0
450960,128,112,0,6,0,0.08833381997673108
451200,128,128,6,0,0,0.0
451440,128,112,0,6,0,0.08833381997673108
451680,128,128,6,0,0,0.0
451920,128,112,0,6,0,0.08833381997673108
452160,128,128,6,0,0,0.0
452400,128,112,0,6,0,0.08833381997673108
452640,128,128,6,0,0,0.0
452880,128,112,0,6,0,0.08833381997673108
453120,128,128,6,0,0,0.0
453360,128,112,0,6,0,0.08833381997673108
453600,128,128,6,0,0,0.0
453840,128,112,0,6,0,0.08833381997673108
454080,128,128,6,0,0,0.0
454320,128,112,0,6,0,0.08833381997673108
454560,128,128,6,0,0,0.0
454800,128,112,0,6,0,0.08833381997673108
455040,128,128,6,0,0,0.0
455280,128,112,0,6,0,0.08833381997673108
455520,128,128,6,0,0,0.0
455760,128,112,0,6,0,0.08833381997673108
456000,128,128,6,0,0,0.0
456240,128,112,0,6,0,0.08833381997673108
456480,128,128,6,0,0,0.0
456720,128,112,0,6,0,0.08833381997673108
456960,128,128,6,0,0,0.0
457200,128,112,0,6,0,0.08833381997673108
457440,128,128,6,0,0,0.0
457680,128,112,0,6,0,0.08833381997673108
457920,128,128,6,0,0,0.0
458160,128,112,0,6,0,0.08833381997673108
458400,128,128,6,0,0,0.0
458640,128,112,0,6,0,0.08833381997673108
458880,128,128,6,0,0,0.0
459120,128,112,0,6,0,0.08833381997673108
459360,128,128,6,0,0,0.0
459600,128,112,0,6,0,0.08833381997673108
459840,128,128,6,0,0,0.0
460080,128,112,0,6,0,0.08833381997673108
460320,128,128,6,0,0,0.0
460560,128,112,0,6,0,0.08833381997673108
460800,128,128,6,0,0,0.0
461040,128,112,0,6,0,0.08833381997673108
461280,128,128,6,0,0,0.0
461520,128,112,0,6,0,0.08833381997673108
461760,128,128,6,0,0,0.0
462000,128,112,0,6,0,0.08833381997673108
462240,128,128,6,0,0,0.0
462480,128,112,0,6,0,0.08833381997673108
462720,128,128,6,0,0,0.0
462960,128,112,0,6,0,0.08833381997673108
463200,128,128,6,0,0,0.0
463440,128,112,0,6,0,0.08833381997673108
463680,128,128,6,0,0,0.0
463920,128,112,0,6,0,0.08833381997673108
464160,128,128,6,0,0,0.0
464400,128,112,0,6,0,0.08833381997673108
464640,128,128,6,0,0,0.0
464880,128,112,0,6,0,0.08833381997673108
465120,128,128,6,0,0,0.0
465360,128,112,0,6,0,0.08833381997673108
465600,128,128,6,0,0,0.0
465840,128,112,0,6,0,0.08833381997673108
466080,128,128,6,0,0,0.0
466320,128,112,0,6,0,0.08833381997673108
466560,128,128,6,0,0,0.0
466800,128,112,0,6,0,0.08833381997673108
467040,128,128,6,0,0,0.0
467280,128,112,0,6,0,0.08833381997673108
467520,128,128,6,0,0,0.0
467760,128,112,0,6,0,0.08833381997673108
468000,128,128,6,0,0,0.0
468240,128,112,0,6,0,0.08833381997673108
468480,128,128,6,0,0,0.0
468720,128,112,0,6,0,0.08833381997673108
468960,128,128,6,0,0,0.0
469200,128,112,0,6,0,0.08833381997673108
469440,128,128,6,0,0,0.0
469680,128,112,0,6,0,0.08833381997673108
469920,128,128,6,0,0,0.0
470160,128,112,0,6,0,0.08833381997673108
470400,128,128,6,0,0,0.0
470640,128,112,0,6,0,0.08833381997673108
470880,128,128,6,0,0,0.0
471120,128,112,0,6,0,0.08833381997673108
471360,128,128,6,0,0,0.0
471600,128,112,0,6,0,0.08833381997673108
471840,128,128,6,0,0,0.0
472080,128,112,0,6,0,0.08833381997673108
472320,128,128,6,0,0,0.0
472560,128,112,0,6,0,0.08833381997673108
472800,128,128,6,0,0,0.0
473040,128,112,0,6,0,0.08833381997673108
473280,128,128,6,0,0,0.0
473520,128,112,0,6,0,0.08833381997673108
473760,128,128,6,0,0,0.0
474000,128,112,0,6,0,0.08833381997673108
474240,128,128,6,0,0,0.0
474480,128,112,0,6,0,0.08833381997673108
474720,128,128,6,0,0,0.0
474960,128,112,0,6,0,0.08833381997673108
475200,128,128,6,0,0,0.0
475440,128,112,0,6,0,0.08833381997673108
475680,128,128,6,0,0,0.0
475920,128,112,0,6,0,0.08833381997673108
476160,128,128,6,0,0,0.0
476400,128,112,0,6,0,0.08833381997673108
476640,128,128,6,0,0,0.0
476880,128,112,0,6,0,0.08833381997673108
477120,128,128,6,0,0,0.0
477360,128,112,0,6,0,0.08833381997673108
477600,128,128,6,0,0,0.0
477840,128,112,0,6,0,0.08833381997673108
478080,128,128,6,0,0,0.0
478320,128,112,0,6,0,0.08833381997673108
478560,128,128,6,0,0,0.0
478800,128,112,0,6,0,0.08833381997673108
479040,128,128,6,0,0,0.0
479280,128,112,0,6,0,0.08833381997673108
479520,128,128,6,0,0,0.0
479760,128,112,0,6,0,0.08833381997673108
480000,128,128,6,0,0,0.0
480240,128,112,0,6,0,0.08833381997673108
480480,128,128,6,0,0,0.0
480720,128,112,0,6,0,0.08833381997673108
480960,128,128,6,0,0,0.0
481200,128,112,0,6,0,0.08833381997673108
481440,128,128,6,0,0,0.0
481680,128,112,0,6,0,0.08833381997673108
481920,128,128,6,0,0,0.0
482160,128,112,0,6,0,0.08833381997673108
482400,128,128,6,0,0,0.0
482640,128,112,0,6,0,0.08833381997673108
482880,128,128,6,0,0,0.0
483120,128,112,0,6,0,0.08833381997673108
483360,128,128,6,0,0,0.0
483600,128,112,0,6,0,0.08833381997673108
483840,128,128,6,0,0,0.0
484080,128,112,0,6,0,0.08833381997673108
484320,128,128,6,0,0,0.0
484560,128,112,0,6,0,0.08833381997673108
484800,128,128,6,0,0,0.0
485040,128,112,0,6,0,0.08833381997673108
485280,128,128,6,0,0,0.0
485520,128,112,0,6,0,0.08833381997673108
485760,128,128,6,0,0,0.0
486000,128,112,0,6,0,0.08833381997673108
486240,128,128,6,0,0,0.0
486480,128,112,0,6,0,0.08833381997673108
486720,128,128,6,0,0,0.0
486960,128,112,0,6,0,0.08833381997673108
487200,128,128,6,0,0,0.0
487440,128,112,0,6,0,0.08833381997673108
487680,128,128,6,0,0,0.0
487920,128,112,0,6,0,0.08833381997673108
488160,128,128,6,0,0,0.0
488400,128,112,0,6,0,0.08833381997673108
488640,128,128,6,0,0,0.0
488880,128,112,0,6,0,0.08833381997673108
489120,128,128,6,0,0,0.0
489360,128,112,0,6,0,0.08833381997673108
489600,128,128,6,0,0,0.0
489840,128,112,0,6,0,0.08833381997673108
490080,128,128,6,0,0,0.0
